index,Unnamed: 0,file_number,hostname,sentence,roles_data,filtered_roles_data,n_roles,perspective,contains_quotes,sentence_length,gender,role_noun_set,role_noun
4958,4680130,11,www.executiveonlinesolutions.com,I was also a licensed Real Estate salesperson for 3 years.,"[('real estate salesperson', 22, 45), ('salesperson', 34, 45)]","[('salesperson', 34, 45)]",1,COMPLETE_FIRST,0,12,neutral,salesperson,salesperson
3286,3073275,7,www.shorebeginning.com,"In fact, personal service is one factor that separates me from other Real Estate Salespersons.","[('real estate salesperson', 69, 92), ('salesperson', 81, 92)]","[('salesperson', 81, 92)]",1,COMPLETE_FIRST,0,17,neutral,salesperson,salesperson
5681,5371375,13,jcollinsrealestate.com,I am a Georgia native and was originally licensed as a real estate salesperson in 1984.,"[('real estate salesperson', 55, 78), ('salesperson', 67, 78), ('native', 15, 21)]","[('salesperson', 67, 78)]",1,COMPLETE_FIRST,0,17,neutral,salesperson,salesperson
5116,4830934,11,christylkauai.com,I have had the privilege of being a licensed Hawaii salesperson since 2013.,"[('salesperson', 52, 63)]","[('salesperson', 52, 63)]",1,COMPLETE_FIRST,0,14,neutral,salesperson,salesperson
1843,1713115,4,lesdecovores.be,Should I quit my job and become a decorating saleswoman?,"[('saleswoman', 45, 55)]","[('saleswoman', 45, 55)]",1,COMPLETE_FIRST,0,11,feminine,salesperson,saleswoman
1021,904734,2,www.jenniferheller.com,"I once was a traveling saleswoman, hawking super sponges at county fairs.","[('saleswoman', 23, 33)]","[('saleswoman', 23, 33)]",1,COMPLETE_FIRST,0,14,feminine,salesperson,saleswoman
2576,2426273,6,yvonnewinkler.com,I knocked on doors from southern Alberta to Fort McMurray as an insurance saleswoman.,"[('saleswoman', 74, 84)]","[('saleswoman', 74, 84)]",1,COMPLETE_FIRST,0,15,feminine,salesperson,saleswoman
1199,1060633,2,sellingsuburbiadenverblog.com,I’m not a pushy saleswoman.,"[('saleswoman', 16, 26)]","[('saleswoman', 16, 26)]",1,COMPLETE_FIRST,0,7,feminine,salesperson,saleswoman
2012,1862190,4,www.anitatheis.com,"I am a marketeer, a writer, a saleswoman, an event planner and a team leader.","[('writer', 20, 26), ('planner', 51, 58), ('event planner', 45, 58), ('team leader', 65, 76), ('marketeer', 7, 16), ('saleswoman', 30, 40)]","[('saleswoman', 30, 40)]",1,COMPLETE_FIRST,0,19,feminine,salesperson,saleswoman
4572,4319274,10,risewithrebeccablog.com,"I have been a coach, recruiter, and saleswoman for 18 years.","[('coach', 14, 19), ('recruiter', 21, 30), ('saleswoman', 36, 46)]","[('saleswoman', 36, 46)]",1,COMPLETE_FIRST,0,14,feminine,salesperson,saleswoman
4410,4151555,10,www.gregonweb.com,That is what a Selectman should represent and what I intend to do.,"[('selectman', 15, 24)]","[('selectman', 15, 24)]",1,COMPLETE_FIRST,0,14,masculine,select board member,selectman
4750,4485377,11,www.darientogether2019.com,"Since becoming First Selectman, I have introduced and championed many important local initiatives.","[('selectman', 21, 30)]","[('selectman', 21, 30)]",1,COMPLETE_FIRST,0,15,masculine,select board member,selectman
3090,2882913,7,mfwalsh.com,"In 2014 and 2017, I was elected by my community to serve as a Westwood Selectman.","[('selectman', 71, 80)]","[('selectman', 71, 80)]",1,COMPLETE_FIRST,0,18,masculine,select board member,selectman
5660,5354135,13,www.eric4ct.com,I was deeply honored to serve as Simsbury’s First Selectman from 2017 – 2021.,"[('selectman', 50, 59)]","[('selectman', 50, 59)]",1,COMPLETE_FIRST,0,16,masculine,select board member,selectman
5475,5168163,12,www.nichemarketingmagic.com,"I am currently a Niche Marketing Expert, private investigator, process server, and a real estate investor.","[('investigator', 49, 61), ('private investigator', 41, 61), ('process server', 63, 77), ('server', 71, 77), ('investor', 97, 105), ('real estate investor', 85, 105)]","[('server', 71, 77)]",1,COMPLETE_FIRST,0,20,neutral,server,server
451,403183,1,pinkmamasplace.com,I also can’t forget my day job as a SERVER!,"[('server', 36, 42)]","[('server', 36, 42)]",1,COMPLETE_FIRST,0,12,neutral,server,server
2357,2202266,5,beerproof.wordpress.com,I’m a Certified Beer Server as well.,"[('server', 21, 27)]","[('server', 21, 27)]",1,COMPLETE_FIRST,0,9,neutral,server,server
3736,3474500,8,www.lesliehamiltonart.com,* I was about the only server in LA who was not waiting for casting calls.,"[('server', 23, 29)]","[('server', 23, 29)]",1,COMPLETE_FIRST,0,17,neutral,server,server
4636,4382848,10,outputblog.de,I am a doctor by day and an amateur server owner and open source software enthusiast by night.,"[('doctor', 7, 13), ('server', 36, 42), ('owner', 43, 48), ('enthusiast', 74, 84)]","[('server', 36, 42)]",1,COMPLETE_FIRST,0,19,neutral,server,server
2772,2571939,6,mike-moloney.com,I was an alter server from the age of seven and later a chorister.,"[('server', 15, 21), ('chorister', 56, 65)]","[('server', 15, 21)]",1,COMPLETE_FIRST,0,15,neutral,server,server
1270,1135597,2,timapopkov.ru,I am showman.,"[('showman', 5, 12)]","[('showman', 5, 12)]",1,COMPLETE_FIRST,0,4,masculine,showperson,showman
3788,3529620,8,briantempletonmusic.com,I don’t think of myself as a musician first but as a showman.,"[('musician', 29, 37), ('showman', 53, 60)]","[('showman', 53, 60)]",1,COMPLETE_FIRST,0,15,masculine,showperson,showman
1269,1135595,2,timapopkov.ru,I am showman!,"[('showman', 5, 12)]","[('showman', 5, 12)]",1,COMPLETE_FIRST,0,4,masculine,showperson,showman
3227,3026537,7,seimeffects.com,"I like to make people laugh, I’m outgoing, a perfectionist and a bit of a showman.","[('showman', 74, 81), ('perfectionist', 45, 58)]","[('showman', 74, 81)]",1,COMPLETE_FIRST,0,20,masculine,showperson,showman
5014,4723107,11,coachingforcreativebrains.com,I drew on all that experience and became an outdoor showman performing at fairs and festivals.,"[('showman', 52, 59)]","[('showman', 52, 59)]",1,COMPLETE_FIRST,0,17,masculine,showperson,showman
4524,4276563,10,www.chapinserts.com,"As a showman, I know what an impact clothes can make on your overall appearance.","[('showman', 5, 12)]","[('showman', 5, 12)]",1,COMPLETE_FIRST,0,17,masculine,showperson,showman
3703,3455147,8,www.glenrosejazz.com,It was more than just my hearing loss that prevented me from being an effective sound engineer.,"[('engineer', 86, 94), ('sound engineer', 80, 94)]","[('sound engineer', 80, 94)]",1,COMPLETE_FIRST,0,18,neutral,sound engineer,sound engineer
3968,3734205,9,www.nuvisionstudios.com,I believe that these are the qualities that make for a great sound engineer and sound designer.,"[('engineer', 67, 75), ('sound engineer', 61, 75), ('sound designer', 80, 94), ('designer', 86, 94)]","[('sound engineer', 61, 75)]",1,COMPLETE_FIRST,0,18,neutral,sound engineer,sound engineer
5843,5552066,13,www.lunaherruzo.com,"I’m a filmmaker, sound engineer and media & arts technologist from Spain.","[('engineer', 23, 31), ('sound engineer', 17, 31), ('technologist', 49, 61), ('filmmaker', 6, 15)]","[('sound engineer', 17, 31)]",1,COMPLETE_FIRST,0,15,neutral,sound engineer,sound engineer
4182,3943998,9,kjellbraaten.com,"When I turned twenty-one, I finished my sound engineer and music producer education.","[('engineer', 46, 54), ('sound engineer', 40, 54), ('music producer', 59, 73), ('producer', 65, 73)]","[('sound engineer', 40, 54)]",1,COMPLETE_FIRST,0,17,neutral,sound engineer,sound engineer
1792,1669264,4,soundguy.com,"In my teens, I would end up finding ways to bring these passions together as a sound engineer.","[('engineer', 85, 93), ('sound engineer', 79, 93)]","[('sound engineer', 79, 93)]",1,COMPLETE_FIRST,0,20,neutral,sound engineer,sound engineer
1397,1274169,3,www.tomoehler.com,"I'm a music producer / sound engineer / songwriter based in zurich, switzerland.","[('music producer', 6, 20), ('producer', 12, 20), ('engineer', 29, 37), ('sound engineer', 23, 37), ('songwriter', 40, 50)]","[('sound engineer', 23, 37)]",1,COMPLETE_FIRST,0,16,neutral,sound engineer,sound engineer
4638,4385240,10,www.miasy.com,"I am open for collaborations as producer, soundman or bassplayer.","[('soundman', 42, 50)]","[('soundman', 42, 50)]",1,COMPLETE_FIRST,0,12,masculine,sound engineer,soundman
1093,969997,2,timelineorlandoproductions.com,"Since then I have been director, soundman and editor making stories come to life.","[('director', 23, 31), ('editor', 46, 52), ('soundman', 33, 41)]","[('soundman', 33, 41)]",1,COMPLETE_FIRST,0,16,masculine,sound engineer,soundman
1276,1144760,2,www.adlacestudios.ca,I was even a soundman for a number of years before I took to the stage.,"[('soundman', 13, 21)]","[('soundman', 13, 21)]",1,COMPLETE_FIRST,0,17,masculine,sound engineer,soundman
4747,4483236,11,www.jwkbooks.com,"After college, I went to work for ABC News as a soundman on a camera crew.","[('soundman', 48, 56)]","[('soundman', 48, 56)]",1,COMPLETE_FIRST,0,18,masculine,sound engineer,soundman
5307,4997717,12,budgetcookingblog.wordpress.com,Here's me when I was a spokesman for the county prosecutor's office one million years ago.,"[('spokesman', 23, 32)]","[('spokesman', 23, 32)]",1,COMPLETE_FIRST,0,19,masculine,spokesperson,spokesman
5333,5023493,12,neurosurgery.partners,I was acted as spokesman of the Centre of surgery for many years.,"[('spokesman', 15, 24)]","[('spokesman', 15, 24)]",1,COMPLETE_FIRST,0,14,masculine,spokesperson,spokesman
4363,4110195,10,kengirardcs.com,In that role I was the Church’s media and legislative liaison and spokesman for my home state.,"[('legislative liaison', 42, 61), ('spokesman', 66, 75)]","[('spokesman', 66, 75)]",1,COMPLETE_FIRST,0,19,masculine,spokesperson,spokesman
1225,1083069,2,www.tombrake.co.uk,From May 2015 to June 2017 I served as Liberal Democrat Chief Whip and Foreign Affairs Spokesman.,"[('whip', 62, 66), ('spokesman', 87, 96)]","[('spokesman', 87, 96)]",1,COMPLETE_FIRST,0,18,masculine,spokesperson,spokesman
730,642019,1,www.waldhoer.org,As youth and culture spokesman of the greens I bring a new mindset regarding digitization.,"[('spokesman', 21, 30)]","[('spokesman', 21, 30)]",1,COMPLETE_FIRST,0,16,masculine,spokesperson,spokesman
4692,4440475,11,careymuhammad.com,I started coming up with concepts and then became the spokesman of those concepts.,"[('spokesman', 54, 63)]","[('spokesman', 54, 63)]",1,COMPLETE_FIRST,0,15,masculine,spokesperson,spokesman
2539,2391612,6,www.wendysueknecht.com,"Along the way I became an inventor, on-air spokesperson, and a product entrepreneur.","[('inventor', 26, 34), ('spokesperson', 43, 55), ('entrepreneur', 71, 83)]","[('spokesperson', 43, 55)]",1,COMPLETE_FIRST,0,18,neutral,spokesperson,spokesperson
2448,2304039,5,rosieschwartz.com,I enjoyed being a media spokesperson for the Heart and Stroke Foundation of Canada for more than a decade.,"[('spokesperson', 24, 36)]","[('spokesperson', 24, 36)]",1,COMPLETE_FIRST,0,20,neutral,spokesperson,spokesperson
5200,4906195,12,redthunderbird.nl,I regularly work for administrators as a communications professional / spokesperson.,"[('spokesperson', 71, 83)]","[('spokesperson', 71, 83)]",1,COMPLETE_FIRST,0,12,neutral,spokesperson,spokesperson
5763,5465887,13,theromantic.com,I was even a celebrity spokesperson alongside Fabio for I Can’t Believe It’s Not Butter.,"[('spokesperson', 23, 35)]","[('spokesperson', 23, 35)]",1,COMPLETE_FIRST,0,18,neutral,spokesperson,spokesperson
4788,4516818,11,feedyardfoodie.wordpress.com,"Finally, let me compliment you for being a great spokesperson for the beef cattle farmers.","[('spokesperson', 49, 61)]","[('spokesperson', 49, 61)]",1,COMPLETE_FIRST,0,17,neutral,spokesperson,spokesperson
4156,3918242,9,www.livingwithgrace.net,I also provide professional content as a spokesperson and voiceover talent.,"[('spokesperson', 41, 53), ('voiceover', 58, 67)]","[('spokesperson', 41, 53)]",1,COMPLETE_FIRST,0,12,neutral,spokesperson,spokesperson
5135,4847502,11,thesunshinestand.wordpress.com,I’m a Spokeswoman.,"[('spokeswoman', 6, 17)]","[('spokeswoman', 6, 17)]",1,COMPLETE_FIRST,0,5,feminine,spokesperson,spokeswoman
2311,2149285,5,www.wordswales.com,I made a career change from journalist & spokeswoman to web builder & design.,"[('journalist', 28, 38), ('builder', 60, 67), ('spokeswoman', 41, 52), ('design', 70, 76)]","[('spokeswoman', 41, 52)]",1,COMPLETE_FIRST,0,15,feminine,spokesperson,spokeswoman
4505,4254362,10,www.alfredarkansas.org,I will be a true statesman for you.,"[('statesman', 17, 26)]","[('statesman', 17, 26)]",1,COMPLETE_FIRST,0,9,masculine,statesperson,statesman
2191,2030993,5,charliegriffin.net,"•Ed Hill- senior statesman of gospel music, who mentored and just believed in me.","[('statesman', 17, 26)]","[('statesman', 17, 26)]",1,COMPLETE_FIRST,0,16,masculine,statesperson,statesman
2123,1977834,5,www.santanafking.com,Someone who aims to be the statesman the people of Ohio and our nation needs to confront national issues.,"[('statesman', 27, 36)]","[('statesman', 27, 36)]",1,COMPLETE_FIRST,0,20,masculine,statesperson,statesman
1074,949640,2,theglasgowginclub.com,I am the elder statesman and instigator of many a Gin Club get together.,"[('statesman', 15, 24), ('instigator', 29, 39)]","[('statesman', 15, 24)]",1,COMPLETE_FIRST,0,15,masculine,statesperson,statesman
5921,5634151,13,www.cdna-online.org.uk,I have also continued my role as a second level steward representing CDNA members nationwide.,"[('steward', 48, 55)]","[('steward', 48, 55)]",1,COMPLETE_FIRST,0,16,masculine,flight attendant,steward
360,324745,0,bandbmedia.com,To be a good steward of my clients’ budgets.,"[('steward', 13, 20)]","[('steward', 13, 20)]",1,COMPLETE_FIRST,0,11,masculine,flight attendant,steward
4343,4092869,10,www.gregpetropoulos.com,"As stewards of a brand, we strive for perfection—to a fault.","[('steward', 3, 10)]","[('steward', 3, 10)]",1,COMPLETE_FIRST,0,15,masculine,flight attendant,steward
3956,3716059,9,mommystayshome.wordpress.com,I’m trying to be a good steward.,"[('steward', 24, 31)]","[('steward', 24, 31)]",1,COMPLETE_FIRST,0,9,masculine,flight attendant,steward
4321,4074582,10,thepragmaticsteward.com,I like the term steward — a steward of nature.,"[('steward', 28, 35)]","[('steward', 28, 35)]",1,COMPLETE_FIRST,0,11,masculine,flight attendant,steward
285,255988,0,nayemhasanmunna.info,I am a Soil and Environmental Steward.,"[('steward', 30, 37)]","[('steward', 30, 37)]",1,COMPLETE_FIRST,0,8,masculine,flight attendant,steward
4085,3832512,9,www.salzburgforyou.at,My first plan was to become a Stewardess travelling around the world!,"[('stewardess', 30, 40)]","[('stewardess', 30, 40)]",1,COMPLETE_FIRST,0,13,feminine,flight attendant,stewardess
5078,4785743,11,www.lavievita.nl,"But my journey continued dancing, via the dolphins in Dolfinarium Harderwijk to in the air as a stewardess.","[('stewardess', 96, 106)]","[('stewardess', 96, 106)]",1,COMPLETE_FIRST,0,20,feminine,flight attendant,stewardess
5783,5480259,13,iconic-life.com,I spent the last nine years travelling the world as a stewardess.,"[('stewardess', 54, 64)]","[('stewardess', 54, 64)]",1,COMPLETE_FIRST,0,13,feminine,flight attendant,stewardess
298,268081,0,awbs.org,"As a child of an Airline stewardess, I met many different people and traveled to many different places.","[('stewardess', 25, 35), ('airline stewardess', 17, 35), ('child', 5, 10)]","[('stewardess', 25, 35)]",1,COMPLETE_FIRST,0,20,feminine,flight attendant,stewardess
2562,2416315,6,wildchildsdressingupbox.com,I am a Stewardess of the Earth.,"[('stewardess', 7, 17)]","[('stewardess', 7, 17)]",1,COMPLETE_FIRST,0,8,feminine,flight attendant,stewardess
778,695132,1,www.theseaworthystew.com,I am a yacht stewardess now living life back on land!,"[('stewardess', 13, 23)]","[('stewardess', 13, 23)]",1,COMPLETE_FIRST,0,12,feminine,flight attendant,stewardess
1284,1155437,2,tallystreasury.com,"I tried out being Superwoman`s stunt double for a while, but the spandex chafed.","[('stunt double', 31, 43), ('double', 37, 43)]","[('stunt double', 31, 43)]",1,COMPLETE_FIRST,0,16,neutral,stunt double,stunt double
5530,5218028,12,fitkit.com,I was lucky enough to meld my careers and even worked as a stunt double for a few years.,"[('stunt double', 59, 71), ('double', 65, 71)]","[('stunt double', 59, 71)]",1,COMPLETE_FIRST,0,20,neutral,stunt double,stunt double
2588,2433908,6,yogafitessa.com,I started teaching yoga in 1984 during my career as a professional dancer/stunt double.,"[('dancer', 67, 73), ('stunt double', 74, 86), ('double', 80, 86)]","[('stunt double', 74, 86)]",1,COMPLETE_FIRST,0,17,neutral,stunt double,stunt double
2823,2615120,6,alexwen.com,I performed as a stuntman and technology trouble-shooter then founded KCW™studios & KCW™technica.,"[('stuntman', 17, 25), ('shooter', 49, 56), ('trouble', 41, 48), ('trouble-shooter', 41, 56)]","[('stuntman', 17, 25)]",1,COMPLETE_FIRST,0,20,masculine,stunt double,stuntman
2447,2302875,5,www.mbschwartz.com,"I no longer wanted to be a stuntman, but I did get involved in many different ways!","[('stuntman', 27, 35)]","[('stuntman', 27, 35)]",1,COMPLETE_FIRST,0,19,masculine,stunt double,stuntman
867,765176,1,sheldonallen.co.uk,I was a dancer and enjoyed five years of amateur boxing and even spent time as a stuntman.,"[('dancer', 8, 14), ('stuntman', 81, 89)]","[('stuntman', 81, 89)]",1,COMPLETE_FIRST,0,19,masculine,stunt double,stuntman
1120,992973,2,layercake.marketing,'Cause I'm the unknown stuntman who makes Eastwood look so fine.,"[('stuntman', 23, 31)]","[('stuntman', 23, 31)]",1,COMPLETE_FIRST,0,13,masculine,stunt double,stuntman
5129,4840519,11,inspirio.vietism.com,'Cause I'm the unknown stuntman that makes Eastwood look so fine.,"[('stuntman', 23, 31)]","[('stuntman', 23, 31)]",1,COMPLETE_FIRST,0,13,masculine,stunt double,stuntman
5796,5496117,13,mcpedb.com,’Cause I’m the unknown stuntman that makes Eastwood look so fine.,"[('stuntman', 23, 31)]","[('stuntman', 23, 31)]",1,COMPLETE_FIRST,0,13,masculine,stunt double,stuntman
1647,1532729,3,thecodefoundation.dev,Aman Manish I am the swordsman of the ship.,"[('swordsman', 21, 30)]","[('swordsman', 21, 30)]",1,COMPLETE_FIRST,0,10,masculine,fencer,swordsman
194,166857,0,simplecelt.com,"Bio: I am an entrepreneur and a tradesman,a dreamer and a visionary.","[('tradesman', 32, 41), ('entrepreneur', 13, 25), ('dreamer', 44, 51), ('visionary', 58, 67)]","[('tradesman', 32, 41)]",1,COMPLETE_FIRST,0,16,masculine,tradesperson,tradesman
5564,5251023,12,orangecountytanklesshotwaterheaters.com,As a true tradesman I hold myself to a high standard.,"[('tradesman', 10, 19)]","[('tradesman', 10, 19)]",1,COMPLETE_FIRST,0,12,masculine,tradesperson,tradesman
3522,3296684,8,www.wolferheatcool.com,I am a Licensed Master HVAC tradesman and carry a Class A Virginia Contractors license.,"[('tradesman', 28, 37)]","[('tradesman', 28, 37)]",1,COMPLETE_FIRST,0,16,masculine,tradesperson,tradesman
542,479309,1,jasonoickle.com,I follow in the Viking tradition and are a tradesman.,"[('tradesman', 43, 52)]","[('tradesman', 43, 52)]",1,COMPLETE_FIRST,0,11,masculine,tradesperson,tradesman
2402,2253915,5,maxorozcod2.com,I’m a tradesman with over 15 years specializing in Plumbing and Electrical.,"[('tradesman', 6, 15)]","[('tradesman', 6, 15)]",1,COMPLETE_FIRST,0,14,masculine,tradesperson,tradesman
4102,3849531,9,jimsplastering.ca,I am an experienced tradesman that cares about the quality of my work.,"[('tradesman', 20, 29)]","[('tradesman', 20, 29)]",1,COMPLETE_FIRST,0,14,masculine,tradesperson,tradesman
3114,2913117,7,nickpsaila.com,I studied as a toolmaker after I left school then was certified as a tradesperson 5 years later.,"[('toolmaker', 15, 24), ('tradesperson', 69, 81)]","[('tradesperson', 69, 81)]",1,COMPLETE_FIRST,0,19,neutral,tradesperson,tradesperson
3746,3481275,8,eurokitchenart.com,I am a tradesperson so I also noticed they have great lighting for t-bar ceilings as well.,"[('tradesperson', 7, 19)]","[('tradesperson', 7, 19)]",1,COMPLETE_FIRST,0,20,neutral,tradesperson,tradesperson
4764,4500998,11,jyroberts.info,"I worked as a tradesperson, specializing in shoe making, weaving, and tailoring.","[('tradesperson', 14, 26)]","[('tradesperson', 14, 26)]",1,COMPLETE_FIRST,0,16,neutral,tradesperson,tradesperson
1569,1452488,3,www.gjwpaintinganddecorating.co.uk,"As a tradesperson, my business has been built on my reputation.","[('tradesperson', 5, 17)]","[('tradesperson', 5, 17)]",1,COMPLETE_FIRST,0,13,neutral,tradesperson,tradesperson
5953,5664904,13,freshkustoms.com,As a young tradesperson I dreamed of having my own workshop.,"[('tradesperson', 11, 23)]","[('tradesperson', 11, 23)]",1,COMPLETE_FIRST,0,12,neutral,tradesperson,tradesperson
5885,5607031,13,www.greybrucehomeinspector.ca,I have been a tradesperson all of my life.,"[('tradesperson', 14, 26)]","[('tradesperson', 14, 26)]",1,COMPLETE_FIRST,0,10,neutral,tradesperson,tradesperson
1331,1203301,3,www.aaronofmpls.com,I used it to play at being a primitive tribesman in the privacy of my room.,"[('tribesman', 39, 48)]","[('tribesman', 39, 48)]",1,COMPLETE_FIRST,0,17,masculine,tribesperson,tribesman
2524,2371552,6,www.rubenprol.gal,"I worked as a hotel receptionist, fetcher in a print workshop and waiter.","[('hotel receptionist', 14, 32), ('receptionist', 20, 32), ('waiter', 66, 72), ('fetcher', 34, 41)]","[('waiter', 66, 72)]",1,COMPLETE_FIRST,0,15,masculine,server,waiter
2432,2285959,5,undergrads.com,My previous job as a waiter made it difficult to find time to study and exercise while working.,"[('waiter', 21, 27)]","[('waiter', 21, 27)]",1,COMPLETE_FIRST,0,19,masculine,server,waiter
4358,4108576,10,petersalett.com,There I really dug into writing songs (and working as a waiter).,"[('waiter', 56, 62)]","[('waiter', 56, 62)]",1,COMPLETE_FIRST,0,15,masculine,server,waiter
863,762001,1,www.dueghospitality.com,Now I worked at NORWEGIAN CRUISES LINE as an Assistant Waiter.,"[('waiter', 55, 61)]","[('waiter', 55, 61)]",1,COMPLETE_FIRST,0,12,masculine,server,waiter
1259,1127807,2,www.frankdmann.com,"At Grinnell's, I was eventually promoted to valet, waiter, and sauté chef.","[('valet', 44, 49), ('waiter', 51, 57), ('chef', 69, 73)]","[('waiter', 51, 57)]",1,COMPLETE_FIRST,0,17,masculine,server,waiter
4027,3781868,9,ardee.web.id,"In college, I worked on various freelance job from canteen waiter to music equipment rental officer.","[('waiter', 59, 65), ('officer', 92, 99)]","[('waiter', 59, 65)]",1,COMPLETE_FIRST,0,18,masculine,server,waiter
4388,4131791,10,barbaragraver.com,"I’ve worked as a waitress, receptionist, carnival concessionaire and registered nurse.","[('waitress', 17, 25), ('receptionist', 27, 39), ('concessionaire', 50, 64), ('nurse', 80, 85), ('registered nurse', 69, 85)]","[('waitress', 17, 25)]",1,COMPLETE_FIRST,0,15,feminine,server,waitress
5377,5064705,12,nicolesallsorts.blogspot.com,I model part time and waitress in an Italian restaurant.,"[('waitress', 22, 30)]","[('waitress', 22, 30)]",1,COMPLETE_FIRST,0,11,feminine,server,waitress
1452,1329747,3,www.lizhuber.co,I bootstrapped my coaching business while working as a waitress until client work could pay my bills.,"[('waitress', 55, 63)]","[('waitress', 55, 63)]",1,COMPLETE_FIRST,0,18,feminine,server,waitress
243,210043,0,tastingwithtina.com,I was even once a waitress on a train!,"[('waitress', 18, 26)]","[('waitress', 18, 26)]",1,COMPLETE_FIRST,0,10,feminine,server,waitress
3370,3152168,7,gwenspinks.com,All my money (I was working as a waitress) went into lessons and dresses.,"[('waitress', 33, 41)]","[('waitress', 33, 41)]",1,COMPLETE_FIRST,0,17,feminine,server,waitress
5914,5628608,13,mariannaleivaditaki.com,"I started at Moro as a waitress and with hard work, persistence and passion I entered the kitchen.","[('waitress', 23, 31)]","[('waitress', 23, 31)]",1,COMPLETE_FIRST,0,20,feminine,server,waitress
5356,5045332,12,www.bayououtdoors365.com,"For more than 20 years, I have been blessed to be your weatherman.","[('weatherman', 55, 65)]","[('weatherman', 55, 65)]",1,COMPLETE_FIRST,0,15,masculine,meteorologist,weatherman
2471,2327196,5,geographica.pl,Actually once I almost became a weatherman in one of the polish TV stations.,"[('weatherman', 32, 42)]","[('weatherman', 32, 42)]",1,COMPLETE_FIRST,0,15,masculine,meteorologist,weatherman
3906,3652749,9,maxjuby.com,"Then I was transferred to be a weatherman for five months in Calgary, Alberta.","[('weatherman', 31, 41)]","[('weatherman', 31, 41)]",1,COMPLETE_FIRST,0,16,masculine,meteorologist,weatherman
5437,5123622,12,brettholzhauer.com,My very first goal was to be a weatherman on a local news station.,"[('weatherman', 31, 41)]","[('weatherman', 31, 41)]",1,COMPLETE_FIRST,0,15,masculine,meteorologist,weatherman
998,885698,2,ronjackson.com,My break came when they needed a new weekend weatherman on the ABC-TV affiliate.,"[('weatherman', 45, 55)]","[('weatherman', 45, 55)]",1,COMPLETE_FIRST,0,17,masculine,meteorologist,weatherman
1242,1101790,2,chrismulcahybooks.com,I am not your average weatherman.,"[('weatherman', 22, 32)]","[('weatherman', 22, 32)]",1,COMPLETE_FIRST,0,7,masculine,meteorologist,weatherman
1528,1414020,3,china-corner.com,"I'm the wingman in the group, a crazy flirt with deep blue eyes.","[('wingman', 8, 15), ('flirt', 38, 43)]","[('wingman', 8, 15)]",1,COMPLETE_FIRST,0,16,masculine,wingperson,wingman
2188,2028625,5,walkingalineproductions.com,"I am just the assistant, the wingman, for now.","[('wingman', 29, 36)]","[('wingman', 29, 36)]",1,COMPLETE_FIRST,0,12,masculine,wingperson,wingman
5728,5428396,13,www.chain.dk,I am driven by teamwork and known as the organization’s wingman.,"[('wingman', 56, 63)]","[('wingman', 56, 63)]",1,COMPLETE_FIRST,0,13,masculine,wingperson,wingman
684,603434,1,blackandwhitecolors.wordpress.com,I will be your wingman….let’s go !!,"[('wingman', 15, 22)]","[('wingman', 15, 22)]",1,COMPLETE_FIRST,0,9,masculine,wingperson,wingman
504,442160,1,reveriemade.com,"I’m your wingman, and I can’t wait to meet you.","[('wingman', 9, 16)]","[('wingman', 9, 16)]",1,COMPLETE_FIRST,0,14,masculine,wingperson,wingman
1098,972633,2,agirlfortheboys.wordpress.com,Seriously I’m like your Internet-based wingman.,"[('wingman', 39, 46)]","[('wingman', 39, 46)]",1,COMPLETE_FIRST,0,10,masculine,wingperson,wingman
455,405168,1,www.catalystkinetics.ca,I am just your wingwoman.,"[('wingwoman', 15, 24)]","[('wingwoman', 15, 24)]",1,COMPLETE_FIRST,0,6,feminine,wingperson,wingwoman
2597,2443743,6,heartspacecoaching.com.au,I sit as a wingwoman and a witness as you reveal your potential.,"[('wingwoman', 11, 20), ('witness', 27, 34)]","[('wingwoman', 11, 20)]",1,COMPLETE_FIRST,0,14,feminine,wingperson,wingwoman
2783,2579527,6,authenticedgedesign.com,I'M YOUR WINGWOMAN.,"[('wingwoman', 9, 18)]","[('wingwoman', 9, 18)]",1,COMPLETE_FIRST,0,4,feminine,wingperson,wingwoman
4805,4529411,11,thecopycoach.co,I got paid to be a wingwoman.,"[('wingwoman', 19, 28)]","[('wingwoman', 19, 28)]",1,COMPLETE_FIRST,0,8,feminine,wingperson,wingwoman
2784,2579529,6,authenticedgedesign.com,I'm your wingwoman.,"[('wingwoman', 9, 18)]","[('wingwoman', 9, 18)]",1,COMPLETE_FIRST,0,5,feminine,wingperson,wingwoman
